tv,radio,social_media,influencer,sales
15000.0,1446.98,2921.06,Micro,56041.28
29000.0,8031.84,3237.07,Mega,99407.05
26000.0,3497.18,1675.12,Macro,94286.63
90000.0,25802.47,3378.65,Micro,320883.14
32000.0,8060.82,3624.35,Nano,113419.83
43000.0,9487.34,1971.8,Mega,151810.18
99000.0,31397.15,4282.73,Macro,357111.47
100000.0,28656.72,3518.44,Macro,358420.74
21000.0,5935.56,186.16,Macro,70996.41
84000.0,23411.87,3386.45,Nano,304132.31
36000.0,10796.87,3619.46,Micro,125541.35
76000.0,28586.53,8637.17,Nano,267272.64
96000.0,36363.99,4408.97,Micro,338293.95
46000.0,19575.1,4310.97,Macro,162378.72
87000.0,35645.9,5481.84,Macro,307499.93
30000.0,8321.67,139.61,Micro,104427.95
88000.0,23214.47,1176.8,Macro,320173.64
27000.0,13227.66,5247.67,Nano,98781.8
33000.0,13463.89,1837.7,Nano,116792.06
34000.0,13806.2,1953.83,Micro,120067.24
21000.0,9677.6,2621.16,Nano,72678.46
83000.0,33004.41,4937.95,Micro,295456.39
52000.0,25431.44,4587.97,Micro,185734.17
19000.0,7055.65,2038.21,Mega,69141.62
29000.0,13028.37,4531.27,Macro,103919.52
84000.0,24599.18,4602.43,Macro,298581.17
20000.0,11842.57,3544.38,Nano,69635.77
63000.0,28352.59,4695.38,Mega,229141.91
18000.0,8769.27,4472.2,Mega,63571.7
90000.0,24509.16,5201.52,Nano,324393.17
18000.0,15436.84,1949.95,Mega,68538.64
47000.0,18409.11,9195.5,Nano,167739.8
99000.0,28182.37,4826.0,Mega,353003.22
36000.0,5402.29,6949.63,Macro,126940.22
68000.0,19535.55,2056.27,Micro,245082.82
66000.0,24709.53,3145.12,Macro,238779.66
31000.0,13197.16,2334.42,Nano,109683.21
36000.0,66.12,947.36,Micro,129724.32
61000.0,28094.11,4630.81,Mega,215591.48
43000.0,22955.84,3316.62,Micro,153538.32
23000.0,2822.74,2647.98,Nano,82076.2
100000.0,34488.2,9187.2,Mega,360400.05
41000.0,19710.85,2568.99,Mega,144537.6
95000.0,35254.35,7879.23,Micro,337465.17
60000.0,11367.32,820.35,Micro,213482.65
43000.0,18729.29,2593.97,Macro,156539.0
24000.0,14370.81,126.92,Micro,87319.82
97000.0,35151.47,10610.9,Mega,345506.83
21000.0,2535.16,809.43,Macro,75102.98
28000.0,11139.2,3306.2,Micro,103420.82
51000.0,12405.38,2253.73,Mega,182641.15
49000.0,17455.74,3492.27,Macro,170751.65
93000.0,31419.91,6764.27,Micro,334041.39
65000.0,27451.77,4551.9,Macro,235771.19
47000.0,4139.88,1573.4,Macro,164273.68
36000.0,6743.96,1708.18,Micro,129015.02
42000.0,17863.18,4313.0,Macro,152602.19
46000.0,15492.18,1251.59,Macro,164198.89
10000.0,1179.97,939.79,Mega,34205.17
96000.0,29501.64,4919.93,Macro,344090.07
73000.0,28055.28,3205.91,Micro,261079.04
92000.0,31490.86,2679.17,Micro,328502.06
100000.0,30358.93,5196.09,Macro,352304.4
54000.0,26532.73,4434.1,Nano,193261.02
71000.0,19474.16,4433.75,Nano,252052.27
31000.0,10975.9,973.36,Micro,103160.18
69000.0,26580.51,5179.79,Mega,247643.62
92000.0,27354.83,6164.97,Mega,325138.87
10000.0,5134.35,689.81,Micro,36811.14
90000.0,34376.98,5298.16,Mega,321410.92
71000.0,35113.46,4409.21,Mega,255797.12
100000.0,31420.84,2924.1,Micro,357587.13
15000.0,4953.75,903.95,Nano,50810.87
79000.0,27346.14,4091.1,Nano,284778.5
26000.0,1995.92,167.34,Nano,90950.73
87000.0,32390.81,2967.63,Nano,310988.32
73000.0,25827.39,6636.37,Macro,261156.04
53000.0,13902.81,504.15,Micro,188026.77
28000.0,8175.98,989.82,Macro,98667.88
54000.0,18498.58,2407.93,Nano,193340.78
73000.0,30781.78,4857.01,Mega,262510.09
55000.0,10704.03,3313.74,Macro,192220.15
69000.0,20657.85,3726.71,Macro,245803.74
29000.0,20194.55,4263.71,Macro,107747.74
77000.0,34011.82,4378.51,Nano,279706.34
44000.0,19877.38,2927.41,Mega,151101.31
55000.0,21062.08,3820.04,Micro,193609.57
24000.0,7225.8,1333.77,Macro,81653.9
18000.0,9088.53,2109.13,Micro,63820.23
80000.0,17036.89,749.84,Nano,285037.5
40000.0,18002.91,3036.47,Mega,142333.13
59000.0,15502.65,2655.94,Nano,213436.27
80000.0,21638.72,4977.3,Nano,283917.79
35000.0,10024.39,33.31,Nano,125512.75
21000.0,11117.0,298.54,Nano,75672.42
86000.0,19988.65,1227.23,Nano,302160.15
95000.0,33303.69,5275.76,Macro,335740.3
34000.0,7666.73,319.33,Nano,125841.66
22000.0,9616.68,4067.51,Nano,76627.26
89000.0,22987.72,2588.14,Mega,322976.33
83000.0,30250.54,5531.11,Macro,296709.14
54000.0,18676.19,7608.26,Mega,188963.88
69000.0,23474.74,5622.28,Micro,243074.52
86000.0,30683.48,2984.06,Nano,302816.7
94000.0,22119.73,2528.22,Macro,331471.83
13000.0,7486.31,3155.1,Macro,49456.64
90000.0,27873.59,5378.53,Micro,317446.62
11000.0,3538.66,828.5,Nano,41484.9
85000.0,31137.07,7574.49,Nano,304783.01
37000.0,20496.24,842.59,Micro,129700.06
16000.0,10861.23,2575.88,Macro,51934.39
86000.0,33991.33,4794.13,Nano,310350.4
27000.0,2838.15,755.76,Nano,98343.74
35000.0,3862.1,1207.37,Micro,124606.16
16000.0,6067.81,1960.49,Nano,60311.94
98000.0,33649.68,5078.64,Micro,348707.34
66000.0,24667.17,6205.36,Mega,236479.95
34000.0,18308.39,4750.98,Nano,118293.36
66000.0,27964.05,5055.6,Nano,232265.3
48000.0,15838.79,4468.69,Micro,169207.06
65000.0,22518.72,2126.14,Micro,227395.77
54000.0,12498.16,1463.93,Micro,192410.43
89000.0,30085.65,4965.53,Nano,314483.95
24000.0,3745.26,1877.09,Mega,83402.41
83000.0,17029.2,4591.35,Micro,299663.18
64000.0,14198.46,3631.96,Nano,231764.26
48000.0,6591.21,763.79,Macro,168075.05
97000.0,32366.12,2549.59,Nano,351790.47
10000.0,3378.0,2388.98,Mega,33741.92
89000.0,39106.26,8950.14,Macro,316186.35
12000.0,1988.07,2637.87,Mega,43699.49
35000.0,10332.73,2297.24,Mega,125058.09
26000.0,12596.96,2103.35,Micro,91814.86
60000.0,29236.59,8323.85,Nano,210121.64
84000.0,28258.24,4849.9,Mega,298124.01
36000.0,13680.58,2503.55,Macro,125817.24
82000.0,22665.47,2926.56,Mega,291837.19
67000.0,22533.44,1805.95,Nano,241305.24
34000.0,16003.46,5979.96,Micro,117576.79
73000.0,27555.49,2927.05,Micro,258445.13
100000.0,37146.67,6341.6,Nano,355109.39
11000.0,675.87,3259.92,Mega,39782.33
53000.0,12027.83,297.66,Macro,184100.59
13000.0,8222.25,500.02,Mega,45418.48
50000.0,17541.13,4515.25,Nano,180186.98
82000.0,35198.42,5380.12,Mega,290437.97
43000.0,26130.91,8160.68,Micro,157474.92
22000.0,10886.47,1949.23,Micro,78928.08
42000.0,15315.67,605.21,Nano,145500.28
66000.0,21376.08,4584.67,Micro,236574.48
92000.0,31230.12,7478.93,Nano,330390.97
71000.0,27638.6,6434.46,Macro,251979.83
48000.0,16116.0,1698.19,Mega,168005.03
12000.0,12100.64,2985.64,Macro,42689.58
20000.0,10179.6,1182.06,Nano,69841.62
11000.0,7633.01,4595.99,Macro,40911.16
36000.0,4918.87,395.81,Nano,127428.19
50000.0,14218.22,2842.3,Mega,179498.76
39000.0,12285.25,224.4,Micro,131820.56
58000.0,14922.97,4218.23,Mega,207713.96
77000.0,28068.06,4932.78,Micro,274119.99
51000.0,18273.54,4869.75,Nano,177243.54
48000.0,15195.34,735.76,Nano,168768.47
25000.0,11091.26,953.75,Mega,88890.38
31000.0,5381.64,13.63,Micro,102583.57
86000.0,22556.57,3676.14,Mega,303716.64
77000.0,27853.66,4163.34,Macro,275028.5
79000.0,20138.87,1706.8,Micro,279979.03
32000.0,13335.36,2344.05,Nano,116144.32
19000.0,2386.86,601.46,Micro,63176.07
98000.0,37595.14,5830.73,Micro,350397.93
35000.0,1593.06,2974.8,Mega,128469.03
59000.0,26028.47,5427.98,Micro,215791.3
80000.0,31974.0,6889.01,Macro,288996.12
52000.0,19740.44,3888.11,Micro,183627.72
20000.0,3315.55,424.42,Micro,71754.23
16000.0,8801.62,1652.09,Mega,58159.06
97000.0,31551.07,5170.24,Macro,350090.88
13000.0,14.49,1471.71,Micro,45032.33
41000.0,11933.17,379.87,Nano,144628.4
31000.0,6751.33,436.41,Micro,109401.93
38000.0,6215.2,5315.75,Mega,138321.12
40000.0,10139.16,323.43,Macro,141588.69
92000.0,30387.16,5554.09,Mega,328955.88
85000.0,32636.68,6619.13,Macro,304420.0
29000.0,5147.27,515.67,Macro,106949.94
51000.0,27166.99,1952.59,Micro,185146.15
80000.0,27734.99,5223.39,Nano,285425.67
23000.0,13724.18,403.19,Macro,85070.29
82000.0,26521.22,8806.43,Macro,295120.77
79000.0,18800.24,3090.11,Macro,280469.54
88000.0,29880.66,3144.18,Mega,314205.03
18000.0,9081.16,2338.19,Mega,65653.46
58000.0,9560.13,1010.49,Micro,206408.33
40000.0,17984.33,1719.86,Nano,144958.83
78000.0,26621.96,3352.12,Mega,282050.6
34000.0,9997.65,3082.76,Micro,119127.03
47000.0,18990.44,2714.22,Micro,168081.45
18000.0,8991.21,950.59,Micro,62635.7
65000.0,26217.06,5481.3,Macro,228018.14
21000.0,5778.0,342.54,Mega,66496.64
84000.0,29834.29,2578.41,Micro,296142.24
22000.0,5559.32,2410.0,Micro,80303.34
85000.0,34185.9,3882.8,Macro,301130.69
48000.0,21102.76,1895.65,Mega,166631.36
21000.0,9169.82,67.28,Nano,73888.84
42000.0,12589.97,1843.29,Macro,145307.87
26000.0,6527.09,4829.4,Macro,89667.4
33000.0,13925.06,3029.45,Micro,113964.36
11000.0,6886.1,3476.85,Macro,37111.99
44000.0,11410.19,2206.97,Mega,156356.25
41000.0,7275.07,3573.62,Nano,143384.49
77000.0,34147.59,6433.18,Macro,270348.98
40000.0,13819.87,1308.92,Mega,142174.68
35000.0,11021.27,2528.03,Nano,123125.85
43000.0,15505.0,2078.11,Macro,149163.02
79000.0,27440.54,2943.29,Mega,276990.16
25000.0,15028.64,1608.62,Nano,88146.93
46000.0,9020.88,1983.44,Micro,162278.75
37000.0,10000.31,39.4,Mega,132621.35
45000.0,20193.6,4269.13,Micro,158894.85
27000.0,8827.91,3775.34,Nano,93185.85
21000.0,7138.06,2684.3,Nano,73528.73
36000.0,20904.93,1336.25,Nano,129495.48
15000.0,233.44,443.92,Micro,48341.35
82000.0,31216.32,5677.71,Mega,290959.36
63000.0,12937.22,3647.49,Macro,228000.67
80000.0,20536.2,4653.81,Nano,288312.86
34000.0,13051.95,2381.36,Macro,123303.12
39000.0,9448.71,656.32,Nano,133390.31
83000.0,28352.34,3111.93,Macro,302226.88
75000.0,26688.58,7527.45,Nano,267600.76
96000.0,28694.82,1184.93,Macro,347621.74
85000.0,31359.11,3828.1,Mega,304456.87
23000.0,841.23,663.2,Mega,82486.51
88000.0,25326.79,5133.57,Macro,311661.44
39000.0,9429.55,617.18,Micro,138267.7
17000.0,9739.49,3319.24,Nano,60700.06
23000.0,14910.15,3247.08,Mega,80126.35
38000.0,16357.29,910.7,Nano,131012.29
67000.0,22279.88,2004.71,Nano,241656.81
70000.0,21058.15,5146.71,Macro,249811.47
62000.0,23884.65,4740.68,Mega,219881.12
55000.0,19365.33,7680.49,Macro,193556.52
75000.0,22158.42,2535.53,Mega,263507.94
87000.0,30687.09,1275.25,Nano,310815.32
45000.0,15745.23,344.63,Micro,157924.52
86000.0,18589.05,2780.68,Micro,304951.11
80000.0,25320.35,6524.48,Mega,288303.1
36000.0,11663.56,421.87,Micro,130161.05
41000.0,14351.89,3039.99,Micro,147394.67
89000.0,32182.72,3791.25,Macro,316540.03
32000.0,9634.63,4311.25,Macro,117126.08
95000.0,22107.74,785.41,Micro,344851.9
80000.0,24531.55,5517.52,Nano,286002.18
56000.0,22829.31,6750.36,Micro,196568.89
36000.0,1546.54,259.15,Micro,128341.66
92000.0,32507.31,6995.89,Nano,331023.84
54000.0,18122.25,6685.43,Nano,194035.82
16000.0,6717.84,2147.24,Micro,57626.21
11000.0,6327.93,1110.67,Macro,40160.06
58000.0,14522.4,2871.8,Mega,209895.0
12000.0,4553.9,28.85,Macro,44263.61
27000.0,17847.97,3732.88,Mega,95684.59
14000.0,7528.71,627.61,Nano,54689.37
63000.0,24273.73,2836.32,Micro,220863.59
57000.0,18014.15,1533.42,Nano,202387.06
31000.0,9288.7,4012.59,Nano,112345.31
49000.0,16938.07,71.73,Macro,175946.48
32000.0,14484.22,612.04,Micro,112994.22
86000.0,30924.26,4636.85,Mega,304537.47
17000.0,9465.58,3693.05,Nano,63820.33
34000.0,12552.62,1431.27,Micro,118998.3
69000.0,23383.08,6090.08,Macro,246875.41
40000.0,13504.09,1567.27,Mega,139075.15
80000.0,27563.67,1277.63,Micro,284057.95
70000.0,25228.58,1980.81,Mega,251403.64
36000.0,19245.74,229.96,Mega,123307.23
21000.0,4015.28,73.87,Macro,73514.36
90000.0,32265.46,5473.18,Micro,317385.81
18000.0,6770.56,753.33,Macro,69647.08
22000.0,16955.07,3637.02,Micro,78035.77
72000.0,15431.29,3006.83,Macro,258028.84
44000.0,16484.92,1282.19,Micro,157005.89
89000.0,31378.89,3746.04,Mega,318783.05
89000.0,33228.96,5274.59,Macro,321277.39
60000.0,23781.88,1048.03,Nano,213272.47
42000.0,9080.77,3203.52,Nano,146910.15
82000.0,27298.86,2750.43,Mega,289523.01
98000.0,32902.47,4878.58,Nano,349540.61
87000.0,30910.3,7642.07,Micro,310800.9
72000.0,29094.33,4461.36,Macro,256141.15
57000.0,22689.35,4243.39,Nano,200784.35
45000.0,15753.55,714.26,Micro,157629.73
15000.0,6092.33,2210.37,Mega,53900.32
21000.0,17189.91,237.53,Macro,73147.38
99000.0,27322.09,2769.97,Macro,351389.66
33000.0,14236.28,1756.97,Macro,118742.72
28000.0,12274.42,323.52,Nano,95352.76
43000.0,8871.4,3545.25,Macro,154022.66
13000.0,4450.94,3332.88,Macro,46048.62
14000.0,10434.0,2627.86,Micro,49622.91
63000.0,23040.77,5078.55,Micro,225409.37
39000.0,13195.98,423.43,Macro,139197.16
21000.0,3580.58,165.21,Macro,74516.77
64000.0,20972.24,2587.76,Macro,230661.7
57000.0,20732.06,5623.28,Mega,207486.32
84000.0,26766.45,3817.54,Mega,294202.87
92000.0,33396.05,4480.49,Nano,321750.47
58000.0,19608.66,2155.24,Macro,210458.49
40000.0,9006.92,1575.54,Macro,139580.65
70000.0,21178.77,1700.15,Macro,250482.69
20000.0,7518.26,1381.46,Nano,68425.01
60000.0,17691.73,3241.37,Nano,216078.96
95000.0,26526.48,7958.53,Micro,336369.16
50000.0,14196.53,137.83,Mega,174874.07
100000.0,33567.4,6740.52,Macro,353622.05
89000.0,25806.3,788.52,Macro,316709.45
47000.0,8019.41,780.99,Micro,163566.91
47000.0,15701.34,377.18,Nano,172141.21
70000.0,25918.33,4768.47,Nano,252106.76
29000.0,8503.71,3662.49,Macro,101746.12
64000.0,13134.94,2703.72,Micro,223533.89
77000.0,29756.75,3156.46,Macro,279061.51
50000.0,18263.06,4050.82,Mega,180442.4
21000.0,17192.14,1894.45,Micro,77195.92
69000.0,25034.7,9204.86,Macro,239568.09
65000.0,26471.86,6427.11,Nano,233843.1
30000.0,10302.73,3030.38,Micro,108122.22
46000.0,20353.9,3989.67,Macro,165840.81
61000.0,23623.33,386.92,Mega,219389.83
72000.0,17981.94,1675.08,Micro,248802.38
39000.0,14016.95,3105.42,Nano,142345.38
97000.0,32494.73,6186.57,Macro,347877.62
87000.0,38176.05,6963.6,Mega,307416.33
89000.0,32452.09,4445.17,Micro,324589.28
36000.0,7734.77,1820.9,Micro,124762.12
60000.0,19083.72,2884.63,Nano,211652.18
19000.0,12669.97,1461.19,Mega,69721.38
24000.0,12879.17,569.85,Nano,84355.62
56000.0,25107.14,7154.16,Mega,201363.86
66000.0,17009.48,6048.2,Macro,240498.9
91000.0,31570.9,5354.75,Nano,331867.17
65000.0,13283.16,1042.5,Nano,234953.62
56000.0,20551.28,1437.49,Micro,200475.81
21000.0,9726.09,863.38,Nano,75927.8
52000.0,17238.65,7172.55,Nano,188963.48
36000.0,10566.14,2638.89,Mega,128416.59
79000.0,25067.55,3429.95,Mega,285761.59
74000.0,21604.8,4666.19,Macro,261471.79
84000.0,26410.66,5163.95,Nano,298971.19
51000.0,18957.38,2877.56,Macro,183484.05
20000.0,4218.48,2092.68,Micro,68123.64
20000.0,12229.88,5542.36,Micro,75933.83
45000.0,17450.57,3797.95,Micro,156794.31
63000.0,20356.93,1927.4,Nano,222501.67
82000.0,27116.57,4626.63,Mega,291531.42
43000.0,13704.87,2218.97,Nano,151268.87
10000.0,2563.28,2194.33,Nano,36919.18
28000.0,6698.58,2975.87,Mega,97083.23
96000.0,25736.68,4179.37,Nano,346940.01
21000.0,4192.3,1011.6,Micro,75341.14
41000.0,4510.23,651.58,Mega,148907.36
69000.0,31301.0,4080.0,Nano,247955.15
64000.0,22194.58,3116.9,Macro,228638.82
81000.0,29098.84,3436.52,Nano,288835.41
91000.0,27360.26,6603.77,Micro,320467.34
84000.0,29659.12,5892.87,Nano,300331.84
93000.0,37708.03,6430.95,Macro,326264.98
99000.0,33429.6,6443.25,Macro,353469.16
70000.0,23216.95,4202.65,Micro,250252.15
90000.0,28380.52,4338.47,Nano,318627.48
34000.0,3974.18,2878.87,Nano,117620.9
26000.0,2170.69,57.92,Macro,91768.13
64000.0,14493.72,737.13,Micro,228670.55
97000.0,38242.73,7117.01,Micro,350114.04
73000.0,30282.91,4224.37,Nano,260254.69
54000.0,22938.01,49.66,Nano,188461.11
18000.0,3398.24,905.12,Macro,64502.58
38000.0,12253.05,2427.71,Micro,137920.76
43000.0,10062.45,247.26,Nano,154891.77
38000.0,21826.41,2802.77,Nano,132726.95
79000.0,17971.81,1541.12,Micro,281534.28
63000.0,28527.95,3168.88,Macro,224466.24
28000.0,7273.57,2962.68,Macro,105732.89
33000.0,13349.91,1461.0,Nano,116126.71
96000.0,34659.53,2733.31,Macro,342498.39
47000.0,17987.68,4832.0,Mega,169777.09
63000.0,19283.72,481.81,Nano,224112.96
82000.0,29497.39,6111.23,Micro,291319.49
48000.0,18011.69,5942.59,Macro,164700.88
82000.0,28754.52,1621.09,Mega,291324.03
31000.0,9926.31,2270.71,Macro,112493.11
18000.0,9714.07,3383.36,Mega,65420.7
30000.0,5232.2,2164.88,Macro,101293.76
20000.0,4307.58,47.12,Mega,72181.07
29000.0,7868.45,1960.64,Nano,99310.09
15000.0,5139.07,1558.48,Micro,52298.45
74000.0,16777.99,2297.89,Macro,261217.14
23000.0,13310.99,731.71,Nano,76321.36
81000.0,24005.79,3774.5,Micro,287932.15
83000.0,34685.1,10030.24,Mega,298639.41
69000.0,23615.3,5555.74,Macro,246137.61
10000.0,858.81,3621.61,Mega,36882.3
94000.0,30402.43,5207.84,Micro,336168.09
37000.0,12262.2,438.13,Macro,136556.18
11000.0,4205.79,3058.64,Mega,38634.2
98000.0,25838.42,6986.83,Micro,353134.0
63000.0,23563.85,7897.15,Macro,225161.2
24000.0,7225.16,1.32,Macro,86453.86
33000.0,11224.19,5585.57,Mega,115060.69
25000.0,6289.6,1761.4,Nano,89589.71
43000.0,15695.5,4621.33,Nano,156959.33
52000.0,15701.65,3943.08,Macro,184883.21
87000.0,24951.78,1015.74,Nano,303878.26
68000.0,29195.33,8045.76,Nano,245639.19
90000.0,32326.48,5609.71,Mega,322000.24
62000.0,16444.35,7490.0,Nano,217919.01
46000.0,13979.24,891.25,Macro,162969.96
96000.0,22751.35,8688.0,Nano,345893.9
77000.0,16074.02,2696.29,Nano,274931.85
90000.0,30484.65,5005.5,Mega,316461.12
83000.0,23076.34,831.08,Micro,291962.44
19000.0,5263.21,1251.41,Mega,71442.51
27000.0,14125.24,417.05,Mega,95880.47
42000.0,15646.85,1920.96,Nano,151069.74
62000.0,17037.47,1778.59,Mega,222080.01
64000.0,19210.62,3087.82,Macro,221731.67
87000.0,27734.89,3636.0,Micro,315318.65
28000.0,13168.72,1873.04,Mega,99095.62
11000.0,2588.07,331.17,Mega,37481.39
60000.0,22402.89,5276.3,Nano,212498.58
28000.0,7949.13,926.51,Mega,102815.12
54000.0,19272.66,1302.01,Micro,194356.42
66000.0,32862.19,8186.19,Mega,238068.83
35000.0,15253.55,935.73,Macro,123656.19
76000.0,30702.26,6693.9,Micro,267521.99
62000.0,23674.23,3363.06,Micro,218999.85
54000.0,12981.35,2751.05,Macro,194095.5
39000.0,10980.95,1069.79,Nano,135888.97
79000.0,24333.47,4355.75,Mega,283125.21
70000.0,20777.17,2831.54,Macro,245242.72
75000.0,25674.94,2394.66,Macro,267179.01
53000.0,18850.81,4566.44,Micro,186935.65
23000.0,6721.85,1367.69,Nano,82437.57
43000.0,23363.0,3930.57,Macro,146286.78
24000.0,7163.76,3215.15,Micro,87760.36
26000.0,5928.31,2032.74,Micro,85562.81
49000.0,13503.07,392.22,Micro,172795.17
33000.0,10150.51,2311.2,Nano,118226.79
59000.0,21299.73,6145.55,Mega,209560.11
76000.0,25095.98,3588.91,Mega,272421.34
100000.0,32148.21,7565.1,Micro,362042.12
96000.0,37916.34,5817.88,Mega,335966.69
23000.0,6662.27,142.95,Nano,83415.36
68000.0,20857.48,5305.81,Nano,244633.52
20000.0,5063.96,37.36,Micro,66385.44
61000.0,24664.07,643.44,Micro,223247.31
56000.0,9690.67,2552.76,Nano,196078.63
29000.0,16799.19,4279.0,Micro,101904.6
31000.0,7985.64,789.06,Mega,112952.58
29000.0,9850.78,1774.85,Nano,96694.36
82000.0,34767.79,4248.04,Micro,292177.42
78000.0,26537.72,3961.28,Macro,280858.86
99000.0,30668.86,4401.73,Nano,351421.15
99000.0,34512.95,4817.67,Macro,347672.34
46000.0,15553.42,1648.89,Mega,161736.87
37000.0,15550.91,381.85,Nano,130384.13
67000.0,33478.45,6272.88,Macro,233138.24
82000.0,21687.01,2537.91,Nano,290618.18
42000.0,9381.88,3464.1,Mega,147487.07
22000.0,13326.53,3470.84,Micro,80424.95
73000.0,22361.02,2236.35,Nano,262597.45
41000.0,7125.22,1156.61,Mega,148225.76
100000.0,44560.41,8470.34,Nano,357092.49
29000.0,8712.06,2585.12,Macro,104712.45
19000.0,10617.1,1277.72,Macro,68243.93
37000.0,5580.49,4347.29,Macro,134445.97
45000.0,9016.53,2779.56,Micro,157405.87
51000.0,19316.07,3605.94,Macro,184699.81
100000.0,39303.22,7077.22,Micro,355895.1
56000.0,15384.15,1618.39,Mega,197273.01
23000.0,3510.26,1060.98,Micro,84486.59
100000.0,30435.36,5012.8,Mega,353838.19
16000.0,5769.0,167.73,Macro,58282.62
95000.0,33732.25,2828.38,Micro,337155.02
18000.0,3998.15,550.34,Mega,62534.64
94000.0,32162.65,4178.85,Mega,336523.67
58000.0,23291.03,1819.78,Macro,202354.54
11000.0,10434.94,3021.1,Micro,39056.71
88000.0,26890.88,5091.68,Mega,311046.1
33000.0,16567.95,3220.24,Nano,117856.1
69000.0,20972.13,3386.16,Nano,242465.26
47000.0,13471.42,2441.22,Macro,167704.54
32000.0,13431.85,1969.66,Micro,113335.47
89000.0,34192.86,7280.94,Micro,317714.62
83000.0,27923.72,8566.79,Macro,295505.55
64000.0,26713.6,7772.85,Micro,229952.86
67000.0,15142.14,2249.62,Macro,240107.73
100000.0,23354.54,4472.03,Micro,356268.42
46000.0,9847.54,2944.59,Micro,166652.36
42000.0,10595.55,2411.61,Mega,149363.28
15000.0,4852.19,5603.54,Macro,52007.97
32000.0,15405.16,4049.89,Nano,109146.96
74000.0,19114.91,4485.97,Nano,259900.72
50000.0,18172.74,5722.84,Micro,181276.27
29000.0,4595.23,581.27,Micro,104514.55
43000.0,24209.96,7407.49,Micro,150998.19
97000.0,28375.34,6324.93,Macro,348546.47
35000.0,14136.81,1571.68,Mega,126774.92
80000.0,28505.16,5403.04,Mega,284909.0
72000.0,18125.93,3547.4,Nano,257381.64
85000.0,36245.44,8863.22,Macro,305739.47
54000.0,17472.78,1477.32,Macro,194026.26
36000.0,15194.45,2799.22,Mega,128021.19
23000.0,4510.09,33.65,Mega,77402.15
13000.0,1470.31,1231.38,Micro,49285.03
62000.0,15967.14,1180.41,Macro,220054.76
36000.0,3478.91,1239.67,Mega,125612.28
47000.0,19422.4,3602.29,Macro,167120.8
69000.0,21008.09,2478.18,Micro,244181.84
65000.0,15697.84,3011.9,Mega,232670.24
20000.0,11757.33,3733.75,Nano,70207.7
40000.0,13566.92,3323.88,Mega,140373.73
33000.0,13552.09,5696.14,Micro,119686.86
30000.0,6626.4,2827.16,Mega,109082.96
29000.0,969.18,1101.27,Micro,102458.26
27000.0,2045.59,51.93,Nano,92929.57
90000.0,33806.12,6278.58,Mega,322660.71
59000.0,22196.99,4710.26,Mega,210844.35
75000.0,23482.96,3750.27,Micro,263375.04
75000.0,32430.91,1524.15,Macro,265874.97
13000.0,1237.6,2447.64,Micro,46574.02
18000.0,10655.29,1368.27,Micro,64709.88
31000.0,6705.39,1997.2,Micro,112070.64
36000.0,9099.16,1051.39,Micro,125486.72
70000.0,26161.07,3582.99,Mega,247480.35
88000.0,27655.93,3643.03,Micro,310077.14
42000.0,6581.33,1641.51,Macro,148464.82
32000.0,8459.39,474.24,Mega,115552.5
38000.0,18436.96,2419.84,Macro,140531.19
86000.0,25257.07,696.33,Macro,303561.44
89000.0,27819.48,5228.49,Mega,318270.85
45000.0,6951.53,1566.33,Macro,160547.11
91000.0,26286.26,6917.55,Micro,328484.6
46000.0,13666.67,5592.58,Macro,167135.28
78000.0,24587.85,4628.86,Macro,276260.38
70000.0,29760.77,5814.95,Macro,247813.27
100000.0,36675.05,7344.05,Micro,356746.78
62000.0,19004.47,255.73,Macro,224774.13
56000.0,25652.64,3484.75,Micro,194243.08
98000.0,25802.64,4420.55,Macro,350201.99
32000.0,17011.94,2682.33,Micro,115354.34
34000.0,13939.86,1153.34,Mega,124478.1
58000.0,12191.81,1666.53,Nano,209924.04
10000.0,688.75,982.76,Mega,33459.89
13000.0,747.72,1912.69,Macro,45757.23
14000.0,7442.17,1954.88,Micro,54516.56
38000.0,17828.63,1823.41,Nano,140773.71
61000.0,20042.07,1427.89,Micro,215313.08
23000.0,11326.25,1308.26,Mega,80977.61
75000.0,32255.18,6076.59,Macro,266792.53
19000.0,2405.4,507.79,Mega,70974.71
20000.0,1342.2,1901.25,Mega,77524.64
80000.0,31555.07,5829.25,Nano,286066.09
37000.0,13373.31,389.2,Nano,131494.76
88000.0,34175.39,6988.18,Macro,317827.02
39000.0,9574.08,2508.98,Nano,139663.3
94000.0,33273.76,5605.63,Nano,330721.6
18000.0,10730.61,827.74,Mega,67580.62
49000.0,12915.23,4690.74,Macro,178145.16
72000.0,23838.35,2826.57,Nano,249632.83
52000.0,24213.23,3817.03,Mega,184096.19
26000.0,4949.51,508.68,Macro,94428.76
48000.0,16919.29,1063.63,Macro,171538.94
65000.0,23338.44,3875.18,Macro,233989.41
74000.0,24623.63,5521.46,Micro,271365.13
91000.0,36293.59,6685.51,Macro,325655.82
13000.0,8233.61,1324.97,Mega,47601.29
65000.0,18181.47,2970.73,Mega,232225.68
35000.0,7198.78,1509.52,Nano,128737.29
98000.0,27933.07,6098.29,Micro,345221.64
48000.0,5931.78,520.85,Mega,169615.77
83000.0,21269.77,4228.82,Macro,299926.58
85000.0,27112.56,5223.86,Mega,304223.29
89000.0,23533.01,1379.47,Mega,316637.66
49000.0,10235.61,2507.19,Nano,171417.62
