,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
6808,19.0,0.105,0.511,148067.0,0.35200000000000004,0.7879999999999999,0.217,-13.681,0.0352,84.439,0.204,0
1107,42.0,0.0586,0.809,160500.0,0.27,0.9009999999999999,0.257,-13.722999999999999,0.0781,80.009,0.10800000000000001,0
49679,53.0,0.746,0.561,225533.0,0.8909999999999999,0.0,0.109,-4.771,0.305,91.316,0.69,0
43431,32.0,0.995,0.209,318000.0,0.0153,0.877,0.0674,-29.801,0.0408,119.95296059529068,0.11800000000000001,0
29601,70.0,0.0557,0.6779999999999999,213402.0,0.76,0.0,0.359,-5.546,0.221,96.044,0.24,0
1232,25.0,0.0106,0.584,253467.0,0.925,0.0857,0.581,-4.09,0.1639999999999999,127.984,0.0534,0
22413,51.0,0.214,0.606,197160.0,0.848,7.140000000000001e-05,0.111,-5.726,0.0361,132.004,0.49,0
9737,28.0,0.253,0.519,310707.0,0.7070000000000001,0.00084,0.212,-4.8439999999999985,0.0261,180.03,0.517,0
45113,46.0,0.48,0.809,203327.0,0.523,0.0,0.2769999999999999,-6.335,0.20600000000000002,133.921,0.8270000000000001,0
15069,51.0,0.000614,0.41100000000000003,322613.0,0.768,0.00859,0.134,-4.21,0.0562,134.408,0.672,0
4449,44.0,0.000848,0.726,-1.0,0.892,0.000144,0.831,-2.278,0.0557,120.1,0.3339999999999999,0
31418,26.0,0.488,0.522,322547.0,0.324,0.7240000000000001,0.551,-14.972000000000001,0.0408,115.836,0.395,0
2296,25.0,0.00398,0.568,373930.0,0.5870000000000001,0.74,0.684,-11.238,0.0331,128.00799999999998,0.038,0
45875,64.0,0.263,0.782,-1.0,0.508,0.0706,0.157,-7.153,0.231,137.954,0.35600000000000004,0
33674,47.0,0.0135,0.162,369338.0,0.517,0.24600000000000002,0.1159999999999999,-8.214,0.0631,173.743,0.109,0
6648,13.0,0.7390000000000001,0.4,173000.0,0.43700000000000006,0.9670000000000001,0.132,-14.015999999999998,0.0503,119.95296059529068,0.142,0
25071,74.0,0.0459,0.655,-1.0,0.835,0.0,0.409,-3.451,0.059000000000000004,91.035,0.165,0
48010,72.0,0.342,0.547,208493.0,0.596,0.335,0.14800000000000002,-7.744,0.192,119.95296059529068,0.368,0
15814,44.0,0.597,0.669,192444.0,0.6990000000000001,3.09e-05,0.2,-6.8820000000000014,0.0582,92.006,0.368,0
4,32.0,0.00465,0.638,222369.0,0.5870000000000001,0.909,0.157,-6.266,0.0413,145.036,0.3229999999999999,0
22199,40.0,0.91,0.41200000000000003,198107.0,0.0769,0.00144,0.113,-20.142,0.032,171.168,0.518,0
30490,31.0,0.158,0.498,410867.0,0.5710000000000001,0.00945,0.0553,-8.341000000000001,0.0281,139.226,0.49200000000000005,0
42035,53.0,0.9940000000000001,0.222,161360.0,0.0119,0.925,0.102,-32.855,0.0357,72.774,0.14,0
564,40.0,0.0138,0.77,-1.0,0.721,0.505,0.0968,-8.008,0.0532,119.99600000000001,0.366,0
49134,56.0,0.252,0.873,181360.0,0.872,0.0,0.335,-0.883,0.17,97.978,0.6829999999999999,0
18282,58.0,0.0208,0.8079999999999999,221027.0,0.726,0.276,0.129,-8.435,0.252,96.12,0.616,0
16409,55.0,0.0134,0.655,217067.0,0.626,0.0,0.349,-7.155,0.045,134.028,0.498,0
33608,64.0,0.263,0.4429999999999999,-1.0,0.727,0.0001409999999999,0.1689999999999999,-7.9510000000000005,0.145,160.82,0.5660000000000001,0
2348,40.0,0.168,0.568,368533.0,0.33,0.546,0.807,-16.029,0.0265,106.14200000000001,0.297,0
45856,64.0,0.517,0.82,-1.0,0.596,0.00159,0.358,-7.539,0.24600000000000002,94.96799999999999,0.54,0
22108,61.0,0.4529999999999999,0.508,213267.0,0.493,0.0,0.24100000000000002,-8.786,0.0327,127.671,0.467,0
44723,29.0,0.972,0.154,450413.0,0.0118,0.847,0.0709,-31.066999999999997,0.0467,80.15100000000001,0.0524,0
31350,38.0,0.0162,0.636,182187.0,0.526,2.3e-06,0.08900000000000001,-7.372000000000001,0.0363,76.447,0.3379999999999999,0
40158,33.0,0.99,0.3929999999999999,-1.0,0.1119999999999999,0.924,0.12300000000000001,-24.031,0.0348,139.968,0.48700000000000004,0
297,32.0,0.00058,0.664,-1.0,0.83,0.113,0.3389999999999999,-5.021,0.0463,94.81200000000001,0.9059999999999999,0
30829,27.0,0.0589,0.544,232533.0,0.484,2.92e-06,0.256,-7.1110000000000015,0.0254,144.872,0.519,0
17520,63.0,0.0371,0.43700000000000006,266493.0,0.337,0.0009460000000000001,0.0981,-11.439,0.0326,119.95296059529068,0.0784,0
15821,43.0,0.0129,0.616,207067.0,0.605,0.0,0.1119999999999999,-4.641,0.09300000000000001,77.493,0.435,0
10557,33.0,0.9329999999999999,0.304,-1.0,0.126,0.9390000000000001,0.124,-20.634,0.0286,84.37700000000001,0.307,0
44381,35.0,0.9620000000000001,0.375,143581.0,0.20800000000000002,4.72e-06,0.0856,-12.955,0.0341,67.714,0.379,0
40829,25.0,0.973,0.0712,257280.0,0.0169,0.35,0.0731,-26.569000000000006,0.0496,77.78,0.0311,0
25661,78.0,0.0571,0.8240000000000001,137134.0,0.595,3.7000000000000006e-06,0.0876,-6.346,0.091,140.039,0.157,0
42319,41.0,0.934,0.185,182773.0,0.0805,0.0125,0.0841,-21.025,0.0428,89.936,0.0574,0
11347,2.0,0.498,0.539,55101.0,0.4529999999999999,0.875,0.106,-21.199,0.0684,82.184,0.764,0
28944,67.0,0.0662,0.816,307640.0,0.813,2.77e-06,0.602,-7.797999999999999,0.0664,127.979,0.436,0
40577,6.0,0.978,0.239,708760.0,0.0514,0.8740000000000001,0.1009999999999999,-23.135,0.0451,110.333,0.0388,0
44380,31.0,0.9009999999999999,0.299,-1.0,0.182,0.9390000000000001,0.429,-17.152,0.039,136.472,0.127,0
5672,21.0,0.00112,0.626,211587.0,0.8809999999999999,1.07e-05,0.254,-4.835,0.0352,128.045,0.75,0
25078,68.0,0.377,0.648,349933.0,0.631,0.0,0.12,-5.662000000000001,0.10300000000000001,105.98899999999999,0.142,0
40991,33.0,0.84,0.192,422133.0,0.0068099999999999,0.0844,0.0681,-37.783,0.0456,79.046,0.0702,0
12630,30.0,0.8059999999999999,0.611,306333.0,0.67,0.9129999999999999,0.121,-9.736,0.0297,95.109,0.706,0
3734,34.0,0.0183,0.544,-1.0,0.784,0.0172,0.266,-5.0310000000000015,0.0615,168.364,0.462,0
30405,27.0,0.505,0.65,217227.0,0.3829999999999999,0.0,0.392,-13.074000000000002,0.0464,110.522,0.8640000000000001,0
40065,21.0,0.9329999999999999,0.16,512173.0,0.0744,0.7609999999999999,0.0785,-22.592,0.0408,119.95296059529068,0.0761,0
46902,73.0,0.0249,0.413,-1.0,0.677,0.0,0.0793,-5.12,0.255,119.95296059529068,0.0845,0
33888,51.0,0.316,0.474,233853.0,0.508,0.0,0.166,-6.845,0.0235,77.31,0.358,0
4707,23.0,0.146,0.72,228923.0,0.425,0.10800000000000001,0.785,-14.148,0.71,129.929,0.5479999999999999,0
17515,52.0,0.00372,0.326,210520.0,0.935,7.55e-06,0.302,-5.69,0.0698,135.762,0.17,0
19227,57.0,0.7859999999999999,0.127,288733.0,0.335,0.42700000000000005,0.111,-8.298,0.0329,77.078,0.0686,0
31774,29.0,0.0684,0.43700000000000006,226560.0,0.722,0.848,0.133,-8.987,0.0457,139.077,0.192,0
48391,62.0,0.985,0.657,86944.0,0.431,0.0,0.149,-11.147,0.541,83.509,0.935,0
24461,42.0,0.205,0.496,177000.0,0.895,0.0,0.0626,-4.027,0.147,119.95296059529068,0.654,0
1788,28.0,0.0053100000000000005,0.531,249600.0,0.9640000000000001,0.0273,0.0832,-1.9709999999999999,0.5329999999999999,150.237,0.198,0
27706,56.0,0.321,0.467,208320.0,0.488,2.8100000000000002e-05,0.14800000000000002,-10.181000000000001,0.198,111.838,0.267,0
45263,76.0,0.1939999999999999,0.657,266893.0,0.629,0.0,0.254,-4.938,0.0782,93.985,0.726,0
44731,43.0,0.9890000000000001,0.198,-1.0,0.0382,0.9690000000000001,0.17,-29.885,0.0443,136.392,0.127,0
31627,29.0,0.506,0.847,183573.0,0.35600000000000004,0.0352,0.115,-15.243,0.242,126.902,0.741,0
22779,51.0,0.742,0.603,234080.0,0.36,0.0,0.233,-8.841000000000003,0.0309,122.021,0.34700000000000003,0
11677,34.0,0.441,0.562,157307.0,0.728,3.3299999999999996e-05,0.35100000000000003,-9.14,0.0984,78.205,0.731,0
9667,30.0,0.982,0.56,61867.0,0.147,0.3929999999999999,0.0852,-24.839000000000002,0.0413,164.16299999999998,0.5760000000000001,0
17089,50.0,0.0664,0.419,271027.0,0.71,0.0,0.0967,-5.659,0.0321,143.968,0.242,0
29370,62.0,0.0855,0.6859999999999999,154373.0,0.67,0.0,0.12,-7.626,0.225,173.915,0.636,0
32420,32.0,0.0792,0.364,431936.0,0.752,1.57e-05,0.0966,-5.622999999999998,0.1,173.715,0.636,0
25152,70.0,0.155,0.491,323307.0,0.523,0.0,0.405,-9.417,0.5920000000000001,73.79,0.243,0
26070,61.0,0.00695,0.7929999999999999,225600.0,0.5539999999999999,0.0,0.127,-6.624,0.0451,119.993,0.225,0
25620,56.0,0.085,0.752,228907.0,0.619,0.0,0.107,-8.156,0.0864,119.95296059529068,0.386,0
15944,52.0,0.0911,0.433,254867.0,0.675,0.293,0.159,-6.702000000000001,0.0337,137.268,0.184,0
49059,59.0,0.293,0.7859999999999999,248506.0,0.625,0.0,0.15,-4.194,0.0542,123.98299999999999,0.21600000000000003,0
28313,72.0,0.41100000000000003,0.6729999999999999,215067.0,0.395,0.0054600000000000004,0.122,-8.639,0.12300000000000001,170.074,0.1369999999999999,0
21429,52.0,0.0314,0.725,201920.0,0.55,0.0,0.0892,-6.587999999999999,0.0436,76.01100000000001,0.785,0
25505,70.0,0.00735,0.7559999999999999,170539.0,0.8140000000000001,0.0,0.14300000000000002,-5.398,0.0416,146.99,0.7090000000000001,0
47922,54.0,0.257,0.69,329627.0,0.877,0.0,0.14,-4.074,0.264,92.165,0.779,0
2269,40.0,0.0129,0.3389999999999999,233160.0,0.677,0.00162,0.105,-11.843,0.0453,187.622,0.223,0
27252,73.0,0.17,0.8370000000000001,-1.0,0.5489999999999999,0.0,0.057,-5.722,0.1669999999999999,121.954,0.209,0
1570,59.0,0.408,0.888,236947.0,0.687,0.0,0.0615,-7.744,0.107,115.03399999999999,0.43200000000000005,0
19635,46.0,0.007640000000000001,0.377,259773.0,0.903,9.740000000000001e-05,0.109,-6.422999999999999,0.0739,195.90900000000002,0.353,0
42454,42.0,1.4599999999999999e-05,0.433,230613.0,0.943,0.0314,0.222,-4.4830000000000005,0.0673,96.006,0.262,0
20262,50.0,0.011000000000000001,0.672,173933.0,0.5,0.012,0.287,-18.39,0.0445,105.35700000000001,0.9620000000000001,0
22824,50.0,0.0506,0.502,211147.0,0.78,0.000518,0.0897,-5.271,0.0339,78.99,0.3829999999999999,0
18490,64.0,6.0599999999999996e-05,0.451,194227.0,0.815,0.0,0.27,-5.55,0.0368,147.974,0.618,0
49048,69.0,0.299,0.726,211212.0,0.665,0.0,0.179,-5.6110000000000015,0.0722,104.23899999999999,0.807,0
4243,46.0,0.0328,0.569,204933.0,0.948,0.925,0.0928,-7.5360000000000005,0.0512,192.043,0.8759999999999999,0
12108,42.0,0.633,0.606,218293.0,0.342,6.840000000000001e-05,0.297,-13.197000000000001,0.0301,78.01899999999999,0.43200000000000005,0
11893,54.0,0.9359999999999999,0.696,131024.0,0.2339999999999999,4.3e-05,0.114,-14.540999999999999,0.0383,130.30200000000002,0.484,0
5205,25.0,0.99,0.29600000000000004,263240.0,0.2339999999999999,0.885,0.0781,-19.277,0.043,129.471,0.294,0
1487,41.0,0.0024100000000000002,0.534,196597.0,0.9309999999999999,0.852,0.35600000000000004,-3.8169999999999997,0.0708,140.031,0.3279999999999999,0
853,35.0,0.0497,0.669,190119.0,0.7929999999999999,4.8599999999999995e-05,0.142,-6.898,0.153,127.994,0.439,0
20649,48.0,0.787,0.74,130293.0,0.565,0.0,0.38,-9.482999999999999,0.0541,113.713,0.8440000000000001,0
22138,49.0,0.462,0.525,191200.0,0.882,0.0,0.282,-8.624,0.0386,119.95296059529068,0.9640000000000001,0
14326,37.0,0.183,0.457,270690.0,0.92,0.955,0.20600000000000002,-5.675,0.0441,73.984,0.595,0
32421,25.0,0.9590000000000001,0.4629999999999999,351587.0,0.039,0.726,0.106,-16.647000000000002,0.0728,77.222,0.0979,0
1864,40.0,0.000303,0.711,284093.0,0.9540000000000001,0.8340000000000001,0.07,-7.914,0.0707,124.98200000000001,0.897,0
43943,29.0,0.9159999999999999,0.23,664600.0,0.0408,0.222,0.0855,-23.741,0.0459,119.95296059529068,0.105,0
18430,46.0,0.0019100000000000002,0.504,251773.0,0.9520000000000001,0.0,0.6990000000000001,-3.449,0.0638,104.007,0.237,0
33345,26.0,0.379,0.57,282373.0,0.9490000000000001,0.35100000000000003,0.0928,-3.529,0.11800000000000001,119.95296059529068,0.807,0
21403,37.0,0.0468,0.513,230040.0,0.701,4.83e-06,0.349,-5.5920000000000005,0.0281,144.944,0.302,0
21060,50.0,0.366,0.542,-1.0,0.5660000000000001,5.14e-06,0.0979,-5.99,0.0561,153.47899999999998,0.408,0
28567,47.0,0.0237,0.682,241120.0,0.523,0.0,0.18,-9.69,0.335,170.049,0.366,0
49516,67.0,0.299,0.575,204040.0,0.684,0.0,0.614,-6.0070000000000014,0.325,172.155,0.9259999999999999,0
9233,13.0,0.812,0.615,109107.0,0.2289999999999999,0.953,0.165,-18.944000000000006,0.0472,184.59099999999998,0.0863,0
44501,57.0,0.972,0.193,208040.0,0.0329,0.929,0.0978,-28.228,0.046,82.165,0.0366,0
25114,56.0,0.00579,0.9390000000000001,144453.0,0.373,0.0,0.2739999999999999,-7.779,0.2269999999999999,119.95299999999999,0.0602,0
46896,54.0,0.0161,0.7390000000000001,238339.0,0.539,0.0,0.235,-9.735,0.337,85.08200000000001,0.835,0
45135,62.0,0.326,0.515,286707.0,0.505,0.0,0.102,-5.606,0.0294,150.063,0.5379999999999999,0
18960,42.0,0.0295,0.29100000000000004,194679.0,0.598,0.00227,0.0738,-6.972,0.0394,146.245,0.18600000000000003,0
